Funding Org: Identifier,Funding Org: Name,Recipient Org:Identifier,Recipient Org: Name,Identifier,Recipient Org: Street Address,Recipient Org: City,Recipient Org: State,Recipient Org: Postal Code,Recipient Org: Country, Amount Awarded ,Currency,Award Date,Fiscal Year,Description,Classifications: Title,Beneficiary Location: Name,Title,Fiscal Sponsor,URL,Grant-related Publications,Last Modified
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuH0,Third World Majority,360G-quixote-0064000000CWCmaAAH,369 15th St,Oakland,CA,94612,United States," 5,000.00 ",USD,28/07/2006,2006,General Operating Support,"Media Reform, Social Justice",U.S.,Third World Majority 7/28/2006,Agape Foundation,,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuF9,Tides Foundation,360G-quixote-0063300000krcFqAAI,The Presidio P.O. Box 29903,San Francisco,CA,94129,United States," 6,600.00 ",USD,30/06/2009,2009,Momentum Conference 2009,"Economic Justice, Philanthropy",U.S.,Momentum Conference 2009 Sponsorship,,http://www.tides.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHT,Tides Foundation - Iraq Peace Fund,360G-quixote-0064000000brnQoAAI,The Presidio P.O. Box 29903,San Francisco,CA,94129,United States," 75,000.00 ",USD,01/01/2002,2002,Iraq Peace Fund,"Economic Justice, Peace",International,Tides Iraq Peace Fund 2002 Grant,,http://www.tidesfoundation.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGf,True Majority,360G-quixote-0064000000DS4GFAA1,"191 Bank St, 3rd Floor",Burlington,VT,05401,United States," 5,000.00 ",USD,11/08/2004,2004,To support the Computer Ate My Vote Campaign - a project to monitor electronic voting,Election Integrity,U.S,True Majority 2004 Grant,,http://www.truemajority.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000fMjLf,Trust Women Silver Ribbon Campaign,360G-quixote-0064000000Mheq0AAB,P.O. Box 29586,San Francisco,CA,94129,United States," 5,000.00 ",USD,07/06/2012,2012,"Project Support to the Center for Policy Analysis, for their Trust Women Silver Ribbon Campaign, which seeks to frame the reproductive rights debate around the need to acknowledge women's autonomy in making decisions about their bodies and reproductive health",Reproductive Rights,U.S,Trust Women Silver Ribbon Campaign 2012 Grant,,http://www.oursilverribbon.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFr,U.S. Fund for UNICEF,360G-quixote-0064000000DS2xqAAD:2002,"500 N. Michigan Avenue, Suite 1000",Chicago,IL,60611,United States," 25,000.00 ",USD,18/03/2002,2002,Global Campaign to Eliminate Maternal and Neonatal Tetanus (MNT),"Economic Justice, Health",High-risk districts in the 57 countries where MNT remained a public health problem,US Fund for UNICEF Multi-Year Grant 2002-2005,,http://www.unicefusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFr,U.S. Fund for UNICEF,360G-quixote-0064000000DS2xqAAD:2003,"500 N. Michigan Avenue, Suite 1000",Chicago,IL,60611,United States," 25,000.00 ",USD,18/03/2002,2003,Global Campaign to Eliminate Maternal and Neonatal Tetanus (MNT),"Economic Justice, Health",High-risk districts in the 57 countries where MNT remained a public health problem,US Fund for UNICEF Multi-Year Grant 2002-2005,,http://www.unicefusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFr,U.S. Fund for UNICEF,360G-quixote-0064000000DS2xqAAD:2004,"500 N. Michigan Avenue, Suite 1000",Chicago,IL,60611,United States," 25,000.00 ",USD,18/03/2002,2004,Global Campaign to Eliminate Maternal and Neonatal Tetanus (MNT),"Economic Justice, Health",High-risk districts in the 57 countries where MNT remained a public health problem,US Fund for UNICEF Multi-Year Grant 2002-2005,,http://www.unicefusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFr,U.S. Fund for UNICEF,360G-quixote-0064000000DS2xqAAD:2005,"500 N. Michigan Avenue, Suite 1000",Chicago,IL,60611,United States," 25,000.00 ",USD,18/03/2002,2005,Global Campaign to Eliminate Maternal and Neonatal Tetatnus (MNT),"Economic Justice, Health",High-risk districts in the 57 countries where MNT remained a public health problem,US Fund for UNICEF Multi-Year Grant 2002-2005,,http://www.unicefusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFr,U.S. Fund for UNICEF,360G-quixote-0064000000CWCmMAAX:2006,"500 N. Michigan Avenue, Suite 1000",Chicago,IL,60611,United States," 25,000.00 ",USD,12/06/2006,2006,General Operating Support,Economic Justice,International,US Fund for UNICEF 2006-2008 Grant,,http://www.unicefusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFr,U.S. Fund for UNICEF,360G-quixote-0064000000CWCmMAAX:2007,"500 N. Michigan Avenue, Suite 1000",Chicago,IL,60611,United States," 25,000.00 ",USD,12/06/2006,2007,General Operating Support,Economic Justice,International,US Fund for UNICEF 2006-2008 Grant,,http://www.unicefusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFr,U.S. Fund for UNICEF,360G-quixote-0064000000CWCmMAAX:2008,"500 N. Michigan Avenue, Suite 1000",Chicago,IL,60611,United States," 25,000.00 ",USD,12/06/2006,2008,General Operating Support,Economic Justice,International,US Fund for UNICEF 2006-2008 Grant,,http://www.unicefusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGI,Union of Concerned Scientists - National HQ,360G-quixote-0064000000brnTMAAY,Two Bratte Square,Cambridge,MA,02238-9105,United States," 5,000.00 ",USD,01/01/1999,1999,Project support for the Sound Science Initiative,Environmental Protection,U.S.,Union of Concerned Scientists-National Headquarters 1999 Grant,,http://www.ucsusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGI,Union of Concerned Scientists - National HQ,360G-quixote-0064000000CWClBAAX,Two Brattle Square,Cambridge,MA,02238-9105,United States," 5,000.00 ",USD,28/05/2001,2001,General Operating support,Environmental Protection,U.S.,Union of Concerned Scientists 2001 Grant,,http://www.ucsusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGI,Union of Concerned Scientists - National HQ,360G-quixote-0064000000DRbfzAAD,Two Brattle Square,Cambridge,MA,02238-9105,United States," 5,000.00 ",USD,05/08/2004,2004,"Project support for the ""Restoring Scientific Integrity"" Campaign",Environmental Protection,U.S.,Union of Concerned Scientists 2004 Grant,,http://www.ucsusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGI,Union of Concerned Scientists - National HQ,360G-quixote-0064000000DRbbdAAD,Two Brattle Square,Cambridge,MA,02238-9105,United States," 5,000.00 ",USD,07/11/2006,2006,General Operating Support,Environmental Protection,U.S.,Union of Concerned Scientists 2006 Grant,,http://www.ucsusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFo,United for a Fair Economy,360G-quixote-0064000000CWCmvAAH,29 Winter St,Boston,MA,02108,United States," 10,000.00 ",USD,07/11/2006,2006,General Operating Support,Economic Justice,U.S,United for a Fair Economy 11/7/2006,,http://www.faireconomy.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHU,United Jewish Appeal (UJA) Federation of Jewish Philanthropies of New York (NY),360G-quixote-0064000000brnOjAAI,130 East 59th Street,New York,NY,10022,United States," 4,000.00 ",USD,01/01/2001,2001,Project support for World Trade Center relief work to address long-term effects of the 9/11/2001 attacks,Disaster Relief,New York,UJA-Federation of New York 2001 Grant,,http://www.ujafedny.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFp,"United Negro College Fund, Inc.",360G-quixote-0064000000DS2YRAA1,P.O. Box 10444,Fairfax,VA,22031-8044,United States," 5,000.00 ",USD,28/12/1999,1999,General operating support - Annual Campaign,"Economic Justice, Racial Equity",U.S.,United Negro College Fund,,http://www.uncf.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000001ZvRsi,University of Oklahoma Center for Social Justice,360G-quixote-0064000000dbRseAAE,PO Box 258856,Oklahoma City,OK,73125-8856,United States," 25,000.00 ",USD,09/03/2015,2015,"To support the University of Oklahoma Center for Social Justice's Take Root Conference, for strengthening reproductive rights in the U.S. South","Reproductive Rights, Racial Equity",U.S. South,Take Root 2015 Thank You Grant,Oklahoma University Foundation,http://csj.ou.edu/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSS,University of Wisconsin Foundation,360G-quixote-0064000000DRblyAAD,8117 Social Science 1180 Observatory Dr,Madison,WI,53706,United States," 17,258.00 ",USD,27/01/1999,1999,"Graduate School, Natural History, Biological Inventory of the Highland Rainforest of Papua New Guinea",Environmental Protection,Papua New Guinea,University of Wisconsin Foundation: Papua New Guinea 1999 Grant,,http://www.uwfoundation.wisc.edu,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSS,University of Wisconsin Foundation,360G-quixote-0064000000DRbpbAAD:2000,8117 Social Science 1180 Observatory Dr,Madison,WI,53706,United States," 50,000.00 ",USD,30/05/2000,2000,Gaylord Nelson Environmental Endowments,"Environmental Protection, Education",Wisconsin,University of Wisconsin Foundation: Gaylord Nelson Environmental Endowments Multi-Year Grant 2000-2002,,http://www.uwfoundation.wisc.edu,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSS,University of Wisconsin Foundation,360G-quixote-0064000000DRbpbAAD:2001,8117 Social Science 1180 Observatory Dr,Madison,WI,53706,United States," 50,000.00 ",USD,30/05/2000,2001,Gaylord Nelson Environmental Endowments,"Environmental Protection, Education",Wisconsin,University of Wisconsin Foundation: Gaylord Nelson Environmental Endowments Multi-Year Grant 2000-2002,,http://www.uwfoundation.wisc.edu,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSS,University of Wisconsin Foundation,360G-quixote-0064000000DRbpbAAD:2002,8117 Social Science 1180 Observatory Dr,Madison,WI,53706,United States," 52,675.00 ",USD,30/05/2000,2002,Gaylord Nelson Environmental Endowments,"Environmental Protection, Education",Wisconsin,University of Wisconsin Foundation: Gaylord Nelson Environmental Endowments Multi-Year Grant 2000-2002,,http://www.uwfoundation.wisc.edu,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSS,University of Wisconsin Foundation,360G-quixote-0064000000DS2mEAAT,8117 Social Science 1180 Observatory Dr,Madison,WI,53706,United States," 15,000.00 ",USD,26/06/2003,2003,Odyssey Project,Economic Justice,Wisconsin,University of Wisconsin Foundation - Odyssey Project 2003 Grant,,http://www.uwfoundation.wisc.edu,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSS,University of Wisconsin Foundation,360G-quixote-0064000000CWCl9AAH,8117 Social Science 1180 Observatory Dr,Madison,WI,53706,United States," 5,000.00 ",USD,03/05/2006,2006,Project Support for the A.E. Havens Center’s Midwest Social Forum,Economic Justice,"Wisconsin, Midwest U.S.",University of Wisconsin Foundation 5/3/2006,,http://www.havenscenter.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NSS,University of Wisconsin Foundation,360G-quixote-0064000000DRbjYAAT,8117 Social Science 1180 Observatory Dr,Madison,WI,53706,United States," 3,288.00 ",USD,21/12/2006,2006,To support the printing of The New Britain Papua New Guinea Expedition for distribution to acadamic libraries world-wide upon request,Environmental Protection,International,"University of Wisconsin Foundation (SAGE Incubator Fund, Nelson Institute for Environmental Studies) 2006 Grant",,http://www.havenscenter.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGL,Urban Ecology Center,360G-quixote-0064000000brnTWAAY,Riverside Park 2808 N Bartlett Ave,Milwaukee,WI,53211,United States," 76,606.00 ",USD,01/01/2001,2001,Urban Ecology Center 2001 Grant,"Environmental Protection, Education","Milwaukee, WI",Urban Ecology Center 2001 Grant,,http://www.urbanecologycenter.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGL,Urban Ecology Center,360G-quixote-0064000000brnTgAAI,Riverside Park 2808 N Bartlett Ave,Milwaukee,WI,53211,United States," 100,000.00 ",USD,01/01/2003,2003,Urban Ecology Center 2003 Grant,"Environmental Protection, Education","Milwaukee, WI",Urban Ecology Center 2003 Grant,,http://www.urbanecologycenter.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGL,Urban Ecology Center,360G-quixote-0064000000DRbqpAAD,Riverside Park 2808 N Bartlett Ave,Milwaukee,WI,53211,United States," 25,000.00 ",USD,03/03/2004,2004,Project Support - Kresge Foundation Challenge Grant,"Environmental Protection, Education","Milwaukee, WI",Urban Ecology Center 2004 Grant,,http://www.urbanecologycenter.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGL,Urban Ecology Center,360G-quixote-0064000000brnTqAAI,Riverside Park 2808 N Bartlett Ave,Milwaukee,WI,53211,United States," 25,000.00 ",USD,01/01/2005,2005,"Project support to build an environmental educational facility in Riverside Park, Milwaukee, WI","Environmental Protection, Education","Milwaukee, WI (Milwaukee River Valley)",Urban Ecology Center 2005 Grant,,http://www.urbanecologycenter.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGg,Verified Voting Foundation,360G-quixote-0064000000DS6spAAD,PO Box 4104,Carlsbad,CA,92018,United States," 20,000.00 ",USD,26/05/2004,2004,Project Support - Election Verification Project,Election Integrity,U.S.,Verified Voting Foundation 5/26/2004,Electronic Frontier Foundation,http://www.verifiedvoting.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGg,Verified Voting Foundation,360G-quixote-0064000000DTFWPAA5,PO Box 4104,Carlsbad,CA,92018,United States," 14,000.00 ",USD,26/05/2004,2004,Project Support - Election Verification Project,Election Integrity,U.S.,Verified Voting Foundation 5/26/2004,Electronic Frontier Foundation,http://www.verifiedvoting.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGg,Verified Voting Foundation,360G-quixote-0064000000DTFZiAAP,PO Box 4104,Carlsbad,CA,92018,United States," 16,000.00 ",USD,23/04/2004,2004,General Operating Support,Election Integrity,U.S.,Verified Voting Foundation 4/23/2004,Electronic Frontier Foundation,http://www.verifiedvoting.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGg,Verified Voting Foundation,360G-quixote-0064000000CWCmgAAH,PO Box 4104,Carlsbad,CA,92018,United States," 30,000.00 ",USD,23/06/2006,2006,General Operating Support,Election Integrity,U.S.,Verified Voting Foundation 6/23/2006,,http://www.verifiedvoting.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGg,Verified Voting Foundation,360G-quixote-0064000000DSAxqAAH,PO Box 4104,Carlsbad,CA,92018,United States," 30,000.00 ",USD,10/08/2007,2007,General Operating Support,Election Integrity,U.S.,Verified Voting Foundation 8/10/2007,,http://www.verifiedvoting.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGg,Verified Voting Foundation,360G-quixote-0064000000CWClqAAH,PO Box 4104,Carlsbad,CA,92018,United States," 15,000.00 ",USD,02/12/2007,2008,Project Support - Merger with Vote Trust USA,Election Integrity,U.S.,Verified Voting Foundation 2008 Grant,,http://www.verifiedvoting.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000PbaEe,Voter Action,360G-quixote-0064000000CWCmeAAH,1604 Solano Ave,Berkeley,CA,94707,United States," 25,000.00 ",USD,23/06/2006,2006,Project Support - Unreliable Electronic Voting Machines,Election Integrity,U.S.,Voter Action 6/23/2006,International Humanities Center,http://www.voteraction.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGi,"Weithorn & Ehrmann Families, The Democracy Media Project",360G-quixote-0064000000DS7ALAA1,"Worldwide Plaza, 825 8th Ave, 37th Floor",New York,NY,10019,United States," 5,000.00 ",USD,11/08/2004,2004,To support the Democracy Media Project,Election Integrity,U.S.,"Weithorn & Ehrmann Families Foundation, The Democracy Media Project 2004 Grant",,http://www.ucsusa.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGN,Wisconsin Academy of Sciences Arts & Letters,360G-quixote-0064000000DRcDoAAL,1922 University Avenue,Madison,WI,53705,United States," 10,000.00 ",USD,05/03/2001,2001,Academy's Water Resources Initiative,Environmental Protection,Wisconsin,Wisconsin Academy of Sciences Arts & Letters 2001 Grant,,http://www.wisconsinacademy.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGN,"Wisconsin Academy of Sciences, Arts & Letters",360G-quixote-0064000000DRcDkAAL,1922 University Avenue,Madison,WI,53705,United States," 15,000.00 ",USD,15/03/2002,2002,Waters of Wisconsin,Environmental Protection,Wisconsin,Wisconsin Academy of Sciences Arts & Letters 2002 Grant,,http://www.wisconsinacademy.org,,12/04/2019 16:41
